Age_Group,Athlete_Country,Athlete_CountryCode,Athlete_ID,Athlete_Name,Competition,Competition_Group,Competition_ID,Date_of_Birth,End_Date,Event,Gender,Heat,last_updated,Personal_Best,Position,Ranking,Result,Round,Row_id,Stadium,Start_Date,Venue,Venue_Country,Venue_CountryCode
U20,Spain,ESP,women/370183,Marta Mitjans,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,28/12/2006 00:00,31/08/2024 00:00,800m,Women,,10/09/2024 07:14,,7,C,02:04.2,,17619324,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/370183,Marta Mitjans,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,28/12/2006 00:00,31/08/2024 00:00,800m,Women,Heat 1,10/09/2024 07:14,PB,3,C,02:03.2,Semifinals,17619328,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/370183,Marta Mitjans,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,28/12/2006 00:00,31/08/2024 00:00,800m,Women,Heat 3,10/09/2024 07:14,,2,C,02:09.9,Heats,17619367,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/370689,Lerato Pagés,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,14/04/2005 00:00,31/08/2024 00:00,100m Hurdles,Women,Heat 2,10/09/2024 07:14,,2,C,13.6,Heats,17619593,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/370689,Lerato Pagés,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,14/04/2005 00:00,31/08/2024 00:00,100m Hurdles,Women,Heat 3,10/09/2024 07:14,,,C,,Semifinals,17619584,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/372960,Daniela Fernández,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,15/11/2005 00:00,31/08/2024 00:00,Discus Throw,Women,Qualification,10/09/2024 07:14,,20,C,47.38,Qualification,17619963,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/375000,Elda Romeva,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,23/03/2006 00:00,31/08/2024 00:00,Triple Jump,Women,Qualification,10/09/2024 07:14,,23,C,12.39,Qualification,17619886,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/375065,Griselda Serret,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,09/07/2005 00:00,31/08/2024 00:00,"10,000m Race Walk",Women,,10/09/2024 07:14,PB,10,C,45:55.0,,17620072,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/375066,Aldara Meilan,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,02/09/2006 00:00,31/08/2024 00:00,"10,000m Race Walk",Women,,10/09/2024 07:14,,,C,,,17620097,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/375135,Jazmin Romeu,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,02/08/2006 00:00,31/08/2024 00:00,100m,Women,Heat 3,10/09/2024 07:14,,6,C,12.15,Heats,17619129,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/386900,María Viciosa,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,03/10/2006 00:00,31/08/2024 00:00,3000m,Women,,10/09/2024 07:14,,16,C,09:49.6,,17619462,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/386900,María Viciosa,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,03/10/2006 00:00,31/08/2024 00:00,3000m,Women,Heat 1,10/09/2024 07:14,,7,C,09:28.0,Heats,17619469,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/388149,Naiara Perez,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,21/05/2005 00:00,31/08/2024 00:00,Pole Vault,Women,,10/09/2024 07:14,,6,C,4.05,,17619774,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/388149,Naiara Perez,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,21/05/2005 00:00,31/08/2024 00:00,Pole Vault,Women,Qualification,10/09/2024 07:14,,5,C,4.1,Qualification,17619786,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/389800,Laura Martinez,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,03/11/2006 00:00,31/08/2024 00:00,Long Jump,Women,,10/09/2024 07:14,,9,C,6.04,,17619823,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/389800,Laura Martinez,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,03/11/2006 00:00,31/08/2024 00:00,Long Jump,Women,Qualification,10/09/2024 07:14,SB,1,C,6.37,Qualification,17619827,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/399712,Ana Prieto,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,17/10/2005 00:00,31/08/2024 00:00,400m,Women,Heat 4,10/09/2024 07:14,,6,C,55.75,Heats,17619297,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/432567,Carla Arwen Martinez,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,03/10/2006 00:00,31/08/2024 00:00,100m,Women,Heat 1,10/09/2024 07:14,,8,C,12.08,Heats,17619115,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/5676,,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,,31/08/2024 00:00,4 x 100m,Women,Heat 1,10/09/2024 07:14,,4,C,45.84,Heats,17620109,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Spain,ESP,women/5676,,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,,31/08/2024 00:00,4 x 400m,Women,Heat 3,10/09/2024 07:14,,4,C,03:40.6,Heats,17620151,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/41301,Sri Lanka,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,,31/08/2024 00:00,4 x 100m,Men,Heat 2,10/09/2024 07:14,,2,C,40.14,Heats,17618752,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/580874,Dineth Induwara,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,14/01/2005 00:00,31/08/2024 00:00,100m,Men,Heat 6,10/09/2024 07:14,,5,C,10.72,Heats,17617769,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/705775,G.L. Arthavindu,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,16/05/2006 00:00,31/08/2024 00:00,High Jump,Men,Qualification,10/09/2024 07:14,,15,C,2.05,Qualification,17618385,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/705786,Sandun Kosala,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,05/03/2005 00:00,31/08/2024 00:00,110m Hurdles (99.1cm),Men,Heat 7,10/09/2024 07:14,PB,5,C,14.04,Heats,17618265,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/798990,Merone Wijesinghe,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,10/07/2005 00:00,31/08/2024 00:00,100m,Men,Heat 3,10/09/2024 07:14,,8,C,10.68,Semifinals,17617724,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/798990,Merone Wijesinghe,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,10/07/2005 00:00,31/08/2024 00:00,100m,Men,Heat 4,10/09/2024 07:14,,2,C,10.55,Heats,17617750,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/798996,G.W.Jathya Kirulu,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,05/06/2006 00:00,31/08/2024 00:00,400m,Men,Heat 3,10/09/2024 07:14,,4,C,47.85,Semifinals,17617904,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/798996,G.W.Jathya Kirulu,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,05/06/2006 00:00,31/08/2024 00:00,400m,Men,Heat 4,10/09/2024 07:14,,3,C,47.64,Heats,17617933,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/799014,K.L.A. Akalanka,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,16/01/2006 00:00,31/08/2024 00:00,400m Hurdles,Men,Heat 1,10/09/2024 07:14,,4,C,51.45,Semifinals,17618289,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/799014,K.L.A. Akalanka,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,16/01/2006 00:00,31/08/2024 00:00,400m Hurdles,Men,Heat 2,10/09/2024 07:14,,4,C,52.04,Heats,17618320,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/849030,R.i Vidushan,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,09/02/2005 00:00,31/08/2024 00:00,200m,Men,Heat 2,10/09/2024 07:14,,7,C,21.93,Semifinals,17617811,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/849030,R.i Vidushan,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,09/02/2005 00:00,31/08/2024 00:00,200m,Men,Heat 8,10/09/2024 07:14,,6,C,21.56,Heats,17617876,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/866725,H.k Malith Sakuntha,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,22/02/2005 00:00,31/08/2024 00:00,200m,Men,Heat 1,10/09/2024 07:14,,8,C,21.93,Semifinals,17617804,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/866725,H.k Malith Sakuntha,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,22/02/2005 00:00,31/08/2024 00:00,200m,Men,Heat 4,10/09/2024 07:14,PB,2,C,21.23,Heats,17617842,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,men/954368,Agampodi Tharusha Dinushan,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,24/03/2008 00:00,31/08/2024 00:00,High Jump,Men,Qualification,10/09/2024 07:14,,14,C,2.05,Qualification,17618384,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,women/580679,Jithma Wijethunga,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,12/07/2006 00:00,31/08/2024 00:00,400m,Women,Heat 1,10/09/2024 07:14,,8,C,56.16,Heats,17619273,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,women/587357,Madushani Herath,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,10/11/1999 00:00,31/08/2024 00:00,Long Jump,Women,Qualification,10/09/2024 07:14,PB,25,C,5.18,Qualification,17619851,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sri Lanka,SRI,women/587357,Madushani Herath,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,10/11/1999 00:00,31/08/2024 00:00,Triple Jump,Women,Qualification,10/09/2024 07:14,PB,26,C,12.23,Qualification,17619889,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,men/292716,Leo Göransson,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,05/08/2005 00:00,31/08/2024 00:00,Decathlon U20,Men,,10/09/2024 07:14,,6,C,7583,,17618675,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,men/293626,Linus Jönsson,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,31/10/2005 00:00,31/08/2024 00:00,Pole Vault,Men,,10/09/2024 07:14,,,C,,,17618399,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,men/293626,Linus Jönsson,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,31/10/2005 00:00,31/08/2024 00:00,Pole Vault,Men,Qualification,10/09/2024 07:14,,9,C,5.1,Qualification,17618408,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,men/296956,Elias Kapell,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,22/06/2006 00:00,31/08/2024 00:00,Decathlon U20,Men,,10/09/2024 07:14,PB,7,C,7538,,17618676,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,men/333158,Viktor Rahm,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,20/08/2005 00:00,31/08/2024 00:00,Pole Vault,Men,Qualification,10/09/2024 07:14,,13,C,5.1,Qualification,17618412,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,men/365303,Karl Ottfalk,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,03/01/2006 00:00,31/08/2024 00:00,3000m,Men,,10/09/2024 07:14,,6,C,08:23.1,,17618097,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,men/365303,Karl Ottfalk,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,03/01/2006 00:00,31/08/2024 00:00,5000m,Men,,10/09/2024 07:14,PB,9,C,13:57.1,,17618121,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,men/365397,William Trulsson,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,19/02/2006 00:00,31/08/2024 00:00,200m,Men,,10/09/2024 07:14,,4,C,20.91,,17617792,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,men/365397,William Trulsson,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,19/02/2006 00:00,31/08/2024 00:00,200m,Men,Heat 2,10/09/2024 07:14,,1,C,21.3,Semifinals,17617805,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,men/365397,William Trulsson,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,19/02/2006 00:00,31/08/2024 00:00,200m,Men,Heat 8,10/09/2024 07:14,,1,C,20.99,Heats,17617871,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,men/441337,Anton Strömberg,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,06/12/2006 00:00,31/08/2024 00:00,Hammer Throw (6kg),Men,Qualification,10/09/2024 07:14,,21,C,67.08,Qualification,17618616,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,men/478744,Saviola Mbugua Waithira,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,28/09/2006 00:00,31/08/2024 00:00,110m Hurdles (99.1cm),Men,Heat 6,10/09/2024 07:14,,4,C,14.03,Heats,17618255,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/217399,Engla Nilsson,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,20/05/2005 00:00,31/08/2024 00:00,High Jump,Women,Qualification,10/09/2024 07:14,,14,C,1.8,Qualification,17619753,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/217404,Beatrice Pettersson,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,09/08/2005 00:00,31/08/2024 00:00,Shot Put,Women,Qualification,10/09/2024 07:14,,19,C,13.93,Qualification,17619925,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/218828,Ebba Cronholm,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,14/06/2005 00:00,31/08/2024 00:00,3000m Steeplechase,Women,,10/09/2024 07:14,PB,9,C,09:54.8,,17619517,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/218828,Ebba Cronholm,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,14/06/2005 00:00,31/08/2024 00:00,3000m Steeplechase,Women,Heat 2,10/09/2024 07:14,,4,C,10:12.3,Heats,17619542,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/220344,Alva Back,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,12/05/2006 00:00,31/08/2024 00:00,Javelin Throw,Women,Qualification,10/09/2024 07:14,,14,C,48.15,Qualification,17620033,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/220529,Ayla Hallberg Hossain,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,23/12/2006 00:00,31/08/2024 00:00,Long Jump,Women,,10/09/2024 07:14,,10,C,6.01,,17619824,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/220529,Ayla Hallberg Hossain,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,23/12/2006 00:00,31/08/2024 00:00,Long Jump,Women,Qualification,10/09/2024 07:14,,5,C,6.11,Qualification,17619831,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/220545,Tindra Törnestam,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,04/09/2006 00:00,31/08/2024 00:00,Discus Throw,Women,Qualification,10/09/2024 07:14,,19,C,47.59,Qualification,17619962,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/247974,Lowa Branth,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,14/03/2005 00:00,31/08/2024 00:00,3000m Steeplechase,Women,,10/09/2024 07:14,,15,C,10:26.0,,17619523,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/247974,Lowa Branth,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,14/03/2005 00:00,31/08/2024 00:00,3000m Steeplechase,Women,Heat 1,10/09/2024 07:14,,6,C,10:25.4,Heats,17619530,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/267438,Malin Garbell,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,04/10/2005 00:00,31/08/2024 00:00,Hammer Throw,Women,,10/09/2024 07:14,,8,C,62.51,,17619982,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/267438,Malin Garbell,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,04/10/2005 00:00,31/08/2024 00:00,Hammer Throw,Women,Qualification,10/09/2024 07:14,,12,C,59.62,Qualification,17619998,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/267667,Olivia Lundberg,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,28/03/2006 00:00,31/08/2024 00:00,100m,Women,Heat 2,10/09/2024 07:14,,4,C,11.63,Heats,17619119,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/267667,Olivia Lundberg,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,28/03/2006 00:00,31/08/2024 00:00,100m,Women,Heat 3,10/09/2024 07:14,,3,C,11.72,Semifinals,17619102,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Sweden,SWE,women/421487,Elsa Sundqvist,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,18/08/2005 00:00,31/08/2024 00:00,3000m,Women,Heat 2,10/09/2024 07:14,,12,C,09:42.6,Heats,17619488,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/42211,SWITZERLAND,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,,31/08/2024 00:00,4 x 100m,Men,Heat 1,10/09/2024 07:14,,,C,,Heats,17618750,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/552965,Cédric Deillon,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,17/05/2005 00:00,31/08/2024 00:00,Decathlon U20,Men,,10/09/2024 07:14,,10,C,7437,,17618679,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/593990,Justin Fournier,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,31/03/2005 00:00,31/08/2024 00:00,Pole Vault,Men,Qualification,10/09/2024 07:14,,17,C,5.1,Qualification,17618416,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/607572,Jonathan Gou Gomez,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,11/12/2005 00:00,31/08/2024 00:00,100m,Men,Heat 1,10/09/2024 07:14,,7,C,10.74,Semifinals,17617707,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/607572,Jonathan Gou Gomez,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,11/12/2005 00:00,31/08/2024 00:00,100m,Men,Heat 8,10/09/2024 07:14,PB,2,C,10.42,Heats,17617781,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/617293,Aarno Liebl,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,21/05/2005 00:00,31/08/2024 00:00,3000m Steeplechase,Men,Heat 1,10/09/2024 07:14,,12,C,09:12.1,Heats,17618156,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/623616,Alexis Perroud,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,15/03/2005 00:00,31/08/2024 00:00,400m Hurdles,Men,Heat 4,10/09/2024 07:14,,5,C,53.74,Heats,17618336,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/645216,Lionel Brügger,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,15/06/2006 00:00,31/08/2024 00:00,Decathlon U20,Men,,10/09/2024 07:14,,15,C,6955,,17618684,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/648818,Elia Triaca,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,09/05/2005 00:00,31/08/2024 00:00,1500m,Men,Heat 2,10/09/2024 07:14,,10,C,03:49.8,Heats,17618072,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/677870,Philipp Schmidli,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,19/05/2005 00:00,31/08/2024 00:00,Discus Throw (1.75kg),Men,,10/09/2024 07:14,,12,C,54.97,,17618553,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/677870,Philipp Schmidli,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,19/05/2005 00:00,31/08/2024 00:00,Discus Throw (1.75kg),Men,Qualification,10/09/2024 07:14,,10,C,58.11,Qualification,17618563,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/682946,Cyrill Amhof,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,08/04/2006 00:00,31/08/2024 00:00,Javelin Throw,Men,Qualification,10/09/2024 07:14,,16,C,68.07,Qualification,17618654,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/686444,Robin Gloor,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,04/02/2006 00:00,31/08/2024 00:00,800m,Men,Heat 5,10/09/2024 07:14,,6,C,01:51.8,Heats,17618025,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/838072,Colin Zumbühl,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,10/10/2006 00:00,31/08/2024 00:00,400m Hurdles,Men,Heat 1,10/09/2024 07:14,,7,C,54.42,Heats,17618316,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,men/844226,Yanis Payraudeau,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,01/08/2006 00:00,31/08/2024 00:00,1500m,Men,Heat 3,10/09/2024 07:14,,13,C,03:55.2,Heats,17618090,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,women/19335,SWITZERLAND,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,,31/08/2024 00:00,4 x 100m,Women,,10/09/2024 07:14,,2,C,44.06,,17620099,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
U20,Switzerland,SUI,women/19335,SWITZERLAND,20th World Athletics U20 Championships,"World Athletics U20 Championships, World Athletics Series",13080252,,31/08/2024 00:00,4 x 100m,Women,Heat 1,10/09/2024 07:14,,1,C,44.88,Heats,17620106,Estadio Atlético de la VIDENA,27/08/2024 00:00,Lima,Peru,PER
