Heat ID,Heat No,Wave Count,Jumps Count,Wave Factor,Jump Factor,Heatsheet ID,Category,Sailor Name,Sail Number,Total Wave,Total Jump,Total Points,Position,Type,Score,Counting
1657_14a,14a,2,2,1,1,1657_14a,855,Friedl Morales,E-255,4.5,9.68,14.18,4,Wave,2.50,Yes
1657_14a,14a,2,2,1,1,1657_14a,855,Friedl Morales,E-255,4.5,9.68,14.18,4,F,4.88,Yes
1657_14a,14a,2,2,1,1,1657_14a,855,Friedl Morales,E-255,4.5,9.68,14.18,4,B ,0.50,No
1657_14a,14a,2,2,1,1,1657_14a,855,Friedl Morales,E-255,4.5,9.68,14.18,4,B ,4.80,Yes
1657_14a,14a,2,2,1,1,1657_14a,855,Friedl Morales,E-255,4.5,9.68,14.18,4,F,4.68,No
1657_14a,14a,2,2,1,1,1657_14a,855,Friedl Morales,E-255,4.5,9.68,14.18,4,B ,4.43,No
1657_14a,14a,2,2,1,1,1657_14a,855,Friedl Morales,E-255,4.5,9.68,14.18,4,2xF,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Van der Eyken,B-35,11.62,9.93,21.55,1,Wave,5.62,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Van der Eyken,B-35,11.62,9.93,21.55,1,Wave,6.00,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Van der Eyken,B-35,11.62,9.93,21.55,1,Wave,3.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Van der Eyken,B-35,11.62,9.93,21.55,1,B ,6.05,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Van der Eyken,B-35,11.62,9.93,21.55,1,P,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Van der Eyken,B-35,11.62,9.93,21.55,1,P,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Van der Eyken,B-35,11.62,9.93,21.55,1,F,2.38,No
1657_15a,15a,2,2,1,1,1657_15a,855,Van der Eyken,B-35,11.62,9.93,21.55,1,P,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Van der Eyken,B-35,11.62,9.93,21.55,1,P,3.88,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Van der Eyken,B-35,11.62,9.93,21.55,1,B ,4.00,No
1657_15a,15a,2,2,1,1,1657_15a,855,Van der Eyken,B-35,11.62,9.93,21.55,1,F,3.58,No
1657_15a,15a,2,2,1,1,1657_15a,855,Swift,K-89,8.5,8.66,17.16,2,Wave,3.88,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Swift,K-89,8.5,8.66,17.16,2,Wave,4.62,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Swift,K-89,8.5,8.66,17.16,2,B ,3.78,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Swift,K-89,8.5,8.66,17.16,2,2xF,4.88,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Swift,K-89,8.5,8.66,17.16,2,2xF,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Swift,K-89,8.5,8.66,17.16,2,B ,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Swift,K-89,8.5,8.66,17.16,2,F,3.45,No
1657_15a,15a,2,2,1,1,1657_15a,855,Swift,K-89,8.5,8.66,17.16,2,B ,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Swift,K-89,8.5,8.66,17.16,2,2xF,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Swift,K-89,8.5,8.66,17.16,2,B ,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Swift,K-89,8.5,8.66,17.16,2,2xF,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Ishii,J-20,4.12,10.35,14.47,3,Wave,2.12,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Ishii,J-20,4.12,10.35,14.47,3,Wave,1.00,No
1657_15a,15a,2,2,1,1,1657_15a,855,Ishii,J-20,4.12,10.35,14.47,3,Wave,2.00,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Ishii,J-20,4.12,10.35,14.47,3,F,2.88,No
1657_15a,15a,2,2,1,1,1657_15a,855,Ishii,J-20,4.12,10.35,14.47,3,2xF,5.40,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Ishii,J-20,4.12,10.35,14.47,3,P,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Ishii,J-20,4.12,10.35,14.47,3,P,3.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Ishii,J-20,4.12,10.35,14.47,3,F,4.95,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Warchol,Pol-111,2.74,10.1,12.84,4,Wave,2.12,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Warchol,Pol-111,2.74,10.1,12.84,4,Wave,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Warchol,Pol-111,2.74,10.1,12.84,4,Wave,0.62,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Warchol,Pol-111,2.74,10.1,12.84,4,P,5.15,Yes
1657_15a,15a,2,2,1,1,1657_15a,855,Warchol,Pol-111,2.74,10.1,12.84,4,B ,0.50,No
1657_15a,15a,2,2,1,1,1657_15a,855,Warchol,Pol-111,2.74,10.1,12.84,4,B ,4.95,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Stillrich,E-95,9.5,13.76,23.26,1,Wave,3.12,No
1657_16a,16a,2,2,1,1,1657_16a,855,Stillrich,E-95,9.5,13.76,23.26,1,Wave,5.38,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Stillrich,E-95,9.5,13.76,23.26,1,Wave,1.25,No
1657_16a,16a,2,2,1,1,1657_16a,855,Stillrich,E-95,9.5,13.76,23.26,1,Wave,3.62,No
1657_16a,16a,2,2,1,1,1657_16a,855,Stillrich,E-95,9.5,13.76,23.26,1,Wave,4.12,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Stillrich,E-95,9.5,13.76,23.26,1,2xF,6.88,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Stillrich,E-95,9.5,13.76,23.26,1,P,6.88,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Stillrich,E-95,9.5,13.76,23.26,1,P,0.50,No
1657_16a,16a,2,2,1,1,1657_16a,855,Stillrich,E-95,9.5,13.76,23.26,1,P,5.10,No
1657_16a,16a,2,2,1,1,1657_16a,855,Salmonn,G-901,8.74,12.47,21.21,2,Wave,4.62,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Salmonn,G-901,8.74,12.47,21.21,2,Wave,3.12,No
1657_16a,16a,2,2,1,1,1657_16a,855,Salmonn,G-901,8.74,12.47,21.21,2,Wave,4.12,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Salmonn,G-901,8.74,12.47,21.21,2,B ,5.25,No
1657_16a,16a,2,2,1,1,1657_16a,855,Salmonn,G-901,8.74,12.47,21.21,2,P,5.00,No
1657_16a,16a,2,2,1,1,1657_16a,855,Salmonn,G-901,8.74,12.47,21.21,2,F,5.85,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Salmonn,G-901,8.74,12.47,21.21,2,P,4.00,No
1657_16a,16a,2,2,1,1,1657_16a,855,Salmonn,G-901,8.74,12.47,21.21,2,B ,4.50,No
1657_16a,16a,2,2,1,1,1657_16a,855,Salmonn,G-901,8.74,12.47,21.21,2,P,0.50,No
1657_16a,16a,2,2,1,1,1657_16a,855,Salmonn,G-901,8.74,12.47,21.21,2,B ,6.62,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Salmonn,G-901,8.74,12.47,21.21,2,P,5.12,No
1657_16a,16a,2,2,1,1,1657_16a,855,Chapuis,E-99,7.0,13.85,20.85,3,Wave,1.62,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Chapuis,E-99,7.0,13.85,20.85,3,Wave,0.50,No
1657_16a,16a,2,2,1,1,1657_16a,855,Chapuis,E-99,7.0,13.85,20.85,3,Wave,5.38,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Chapuis,E-99,7.0,13.85,20.85,3,Wave,1.12,No
1657_16a,16a,2,2,1,1,1657_16a,855,Chapuis,E-99,7.0,13.85,20.85,3,P,5.40,No
1657_16a,16a,2,2,1,1,1657_16a,855,Chapuis,E-99,7.0,13.85,20.85,3,B ,4.50,No
1657_16a,16a,2,2,1,1,1657_16a,855,Chapuis,E-99,7.0,13.85,20.85,3,F,5.07,No
1657_16a,16a,2,2,1,1,1657_16a,855,Chapuis,E-99,7.0,13.85,20.85,3,2xF,7.05,No
1657_16a,16a,2,2,1,1,1657_16a,855,Chapuis,E-99,7.0,13.85,20.85,3,B ,6.38,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Chapuis,E-99,7.0,13.85,20.85,3,F,0.50,No
1657_16a,16a,2,2,1,1,1657_16a,855,Chapuis,E-99,7.0,13.85,20.85,3,2xF,7.47,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,Wave,4.75,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,Wave,1.38,No
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,Wave,1.00,No
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,Wave,1.00,No
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,Wave,1.62,No
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,Wave,2.75,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,Wave,1.38,No
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,2xF,7.47,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,B ,4.88,No
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,2xF,0.88,No
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,B ,5.55,Yes
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,P,4.88,No
1657_16a,16a,2,2,1,1,1657_16a,855,Browne,BRA-105,7.5,13.02,20.52,4,2xF,6.88,No
1657_17a,17a,2,2,1,1,1657_17a,855,Köster,G-44,11.24,19.1,30.34,1,Wave,3.25,No
1657_17a,17a,2,2,1,1,1657_17a,855,Köster,G-44,11.24,19.1,30.34,1,Wave,4.50,No
1657_17a,17a,2,2,1,1,1657_17a,855,Köster,G-44,11.24,19.1,30.34,1,Wave,1.12,No
1657_17a,17a,2,2,1,1,1657_17a,855,Köster,G-44,11.24,19.1,30.34,1,Wave,2.12,No
1657_17a,17a,2,2,1,1,1657_17a,855,Köster,G-44,11.24,19.1,30.34,1,Wave,5.62,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Köster,G-44,11.24,19.1,30.34,1,Wave,3.50,No
1657_17a,17a,2,2,1,1,1657_17a,855,Köster,G-44,11.24,19.1,30.34,1,Wave,5.62,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Köster,G-44,11.24,19.1,30.34,1,Wave,1.38,No
1657_17a,17a,2,2,1,1,1657_17a,855,Köster,G-44,11.24,19.1,30.34,1,2xF,7.43,No
1657_17a,17a,2,2,1,1,1657_17a,855,Köster,G-44,11.24,19.1,30.34,1,PF,9.10,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Köster,G-44,11.24,19.1,30.34,1,2xF,10.00,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Campello,V-111,9.63,13.69,23.32,2,Wave,2.00,No
1657_17a,17a,2,2,1,1,1657_17a,855,Campello,V-111,9.63,13.69,23.32,2,Wave,2.88,No
1657_17a,17a,2,2,1,1,1657_17a,855,Campello,V-111,9.63,13.69,23.32,2,Wave,4.88,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Campello,V-111,9.63,13.69,23.32,2,Wave,1.62,No
1657_17a,17a,2,2,1,1,1657_17a,855,Campello,V-111,9.63,13.69,23.32,2,Wave,3.50,No
1657_17a,17a,2,2,1,1,1657_17a,855,Campello,V-111,9.63,13.69,23.32,2,Wave,4.75,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Campello,V-111,9.63,13.69,23.32,2,2xF,7.78,No
1657_17a,17a,2,2,1,1,1657_17a,855,Campello,V-111,9.63,13.69,23.32,2,B ,5.57,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Campello,V-111,9.63,13.69,23.32,2,2xF,8.12,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,Wave,0.75,No
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,Wave,0.50,No
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,Wave,1.12,No
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,Wave,3.88,No
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,Wave,4.25,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,Wave,5.88,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,Wave,2.88,No
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,B ,4.50,No
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,2xF,3.25,No
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,2xF,5.12,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,F,4.00,No
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,F,3.60,No
1657_17a,17a,2,2,1,1,1657_17a,855,Arutkin,F-7,10.13,9.69,19.82,3,B ,4.57,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Ferraro,I-505,4.75,8.28,13.03,4,Wave,1.75,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Ferraro,I-505,4.75,8.28,13.03,4,Wave,1.75,No
1657_17a,17a,2,2,1,1,1657_17a,855,Ferraro,I-505,4.75,8.28,13.03,4,Wave,1.12,No
1657_17a,17a,2,2,1,1,1657_17a,855,Ferraro,I-505,4.75,8.28,13.03,4,Wave,3.00,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Ferraro,I-505,4.75,8.28,13.03,4,2xF,0.50,No
1657_17a,17a,2,2,1,1,1657_17a,855,Ferraro,I-505,4.75,8.28,13.03,4,F,3.65,No
1657_17a,17a,2,2,1,1,1657_17a,855,Ferraro,I-505,4.75,8.28,13.03,4,B ,2.75,No
1657_17a,17a,2,2,1,1,1657_17a,855,Ferraro,I-505,4.75,8.28,13.03,4,2xF,4.28,Yes
1657_17a,17a,2,2,1,1,1657_17a,855,Ferraro,I-505,4.75,8.28,13.03,4,F,3.75,No
1657_17a,17a,2,2,1,1,1657_17a,855,Ferraro,I-505,4.75,8.28,13.03,4,2xF,0.50,No
1657_17a,17a,2,2,1,1,1657_17a,855,Ferraro,I-505,4.75,8.28,13.03,4,B ,4.00,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Gil Gherardi,E-959,10.88,15.38,26.26,1,Wave,0.88,No
1657_18a,18a,2,2,1,1,1657_18a,855,Gil Gherardi,E-959,10.88,15.38,26.26,1,Wave,2.25,No
1657_18a,18a,2,2,1,1,1657_18a,855,Gil Gherardi,E-959,10.88,15.38,26.26,1,Wave,5.00,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Gil Gherardi,E-959,10.88,15.38,26.26,1,Wave,5.88,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Gil Gherardi,E-959,10.88,15.38,26.26,1,Wave,2.50,No
1657_18a,18a,2,2,1,1,1657_18a,855,Gil Gherardi,E-959,10.88,15.38,26.26,1,Wave,2.00,No
1657_18a,18a,2,2,1,1,1657_18a,855,Gil Gherardi,E-959,10.88,15.38,26.26,1,B ,6.38,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Gil Gherardi,E-959,10.88,15.38,26.26,1,2xF,7.50,No
1657_18a,18a,2,2,1,1,1657_18a,855,Gil Gherardi,E-959,10.88,15.38,26.26,1,2xF,9.00,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Dunkerbeck Morales,E-11,10.0,13.98,23.98,2,Wave,3.75,No
1657_18a,18a,2,2,1,1,1657_18a,855,Dunkerbeck Morales,E-11,10.0,13.98,23.98,2,Wave,2.12,No
1657_18a,18a,2,2,1,1,1657_18a,855,Dunkerbeck Morales,E-11,10.0,13.98,23.98,2,Wave,5.25,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Dunkerbeck Morales,E-11,10.0,13.98,23.98,2,Wave,4.75,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Dunkerbeck Morales,E-11,10.0,13.98,23.98,2,Wave,4.12,No
1657_18a,18a,2,2,1,1,1657_18a,855,Dunkerbeck Morales,E-11,10.0,13.98,23.98,2,Wave,4.50,No
1657_18a,18a,2,2,1,1,1657_18a,855,Dunkerbeck Morales,E-11,10.0,13.98,23.98,2,2xF,7.35,No
1657_18a,18a,2,2,1,1,1657_18a,855,Dunkerbeck Morales,E-11,10.0,13.98,23.98,2,B ,5.93,No
1657_18a,18a,2,2,1,1,1657_18a,855,Dunkerbeck Morales,E-11,10.0,13.98,23.98,2,B ,6.03,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Dunkerbeck Morales,E-11,10.0,13.98,23.98,2,2xF,7.95,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,Wave,2.62,No
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,Wave,3.62,No
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,Wave,1.00,No
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,Wave,3.75,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,Wave,1.88,No
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,Wave,6.12,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,2xF,3.75,No
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,F,3.78,No
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,B ,0.50,No
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,2xF,5.38,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,P,0.50,No
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,B ,4.53,No
1657_18a,18a,2,2,1,1,1657_18a,855,Sugi,J-7,9.87,11.16,21.03,3,B ,5.78,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Ruenes,F-85,7.26,9.53,16.79,4,Wave,1.50,No
1657_18a,18a,2,2,1,1,1657_18a,855,Ruenes,F-85,7.26,9.53,16.79,4,Wave,2.50,No
1657_18a,18a,2,2,1,1,1657_18a,855,Ruenes,F-85,7.26,9.53,16.79,4,Wave,3.38,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Ruenes,F-85,7.26,9.53,16.79,4,Wave,3.88,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Ruenes,F-85,7.26,9.53,16.79,4,B ,0.50,No
1657_18a,18a,2,2,1,1,1657_18a,855,Ruenes,F-85,7.26,9.53,16.79,4,P,4.85,Yes
1657_18a,18a,2,2,1,1,1657_18a,855,Ruenes,F-85,7.26,9.53,16.79,4,B ,2.88,No
1657_18a,18a,2,2,1,1,1657_18a,855,Ruenes,F-85,7.26,9.53,16.79,4,B ,0.50,No
1657_18a,18a,2,2,1,1,1657_18a,855,Ruenes,F-85,7.26,9.53,16.79,4,B ,4.68,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Swift,K-89,8.38,13.25,21.63,1,Wave,3.25,No
1657_19a,19a,2,2,1,1,1657_19a,855,Swift,K-89,8.38,13.25,21.63,1,Wave,0.88,No
1657_19a,19a,2,2,1,1,1657_19a,855,Swift,K-89,8.38,13.25,21.63,1,Wave,4.88,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Swift,K-89,8.38,13.25,21.63,1,Wave,1.88,No
1657_19a,19a,2,2,1,1,1657_19a,855,Swift,K-89,8.38,13.25,21.63,1,Wave,3.50,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Swift,K-89,8.38,13.25,21.63,1,2xF,7.07,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Swift,K-89,8.38,13.25,21.63,1,B ,0.50,No
1657_19a,19a,2,2,1,1,1657_19a,855,Swift,K-89,8.38,13.25,21.63,1,B ,6.18,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Salmonn,G-901,11.88,9.53,21.41,2,Wave,5.00,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Salmonn,G-901,11.88,9.53,21.41,2,Wave,3.88,No
1657_19a,19a,2,2,1,1,1657_19a,855,Salmonn,G-901,11.88,9.53,21.41,2,Wave,6.88,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Salmonn,G-901,11.88,9.53,21.41,2,Wave,2.75,No
1657_19a,19a,2,2,1,1,1657_19a,855,Salmonn,G-901,11.88,9.53,21.41,2,B ,4.30,No
1657_19a,19a,2,2,1,1,1657_19a,855,Salmonn,G-901,11.88,9.53,21.41,2,P,4.00,No
1657_19a,19a,2,2,1,1,1657_19a,855,Salmonn,G-901,11.88,9.53,21.41,2,B ,4.80,No
1657_19a,19a,2,2,1,1,1657_19a,855,Salmonn,G-901,11.88,9.53,21.41,2,B ,4.18,No
1657_19a,19a,2,2,1,1,1657_19a,855,Salmonn,G-901,11.88,9.53,21.41,2,B ,5.03,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Salmonn,G-901,11.88,9.53,21.41,2,B ,4.82,No
1657_19a,19a,2,2,1,1,1657_19a,855,Salmonn,G-901,11.88,9.53,21.41,2,F,4.50,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Martin,F-193,7.12,12.4,19.52,3,Wave,0.88,No
1657_19a,19a,2,2,1,1,1657_19a,855,Martin,F-193,7.12,12.4,19.52,3,Wave,2.88,No
1657_19a,19a,2,2,1,1,1657_19a,855,Martin,F-193,7.12,12.4,19.52,3,Wave,4.00,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Martin,F-193,7.12,12.4,19.52,3,Wave,3.12,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Martin,F-193,7.12,12.4,19.52,3,2xF,0.50,No
1657_19a,19a,2,2,1,1,1657_19a,855,Martin,F-193,7.12,12.4,19.52,3,P,4.38,No
1657_19a,19a,2,2,1,1,1657_19a,855,Martin,F-193,7.12,12.4,19.52,3,B ,5.90,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Martin,F-193,7.12,12.4,19.52,3,2xF,6.50,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Martin,F-193,7.12,12.4,19.52,3,P,1.25,No
1657_19a,19a,2,2,1,1,1657_19a,855,Martin,F-193,7.12,12.4,19.52,3,P,5.00,No
1657_19a,19a,2,2,1,1,1657_19a,855,Traversa,F-3,9.5,9.53,19.03,4,Wave,2.00,No
1657_19a,19a,2,2,1,1,1657_19a,855,Traversa,F-3,9.5,9.53,19.03,4,Wave,4.12,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Traversa,F-3,9.5,9.53,19.03,4,Wave,0.88,No
1657_19a,19a,2,2,1,1,1657_19a,855,Traversa,F-3,9.5,9.53,19.03,4,Wave,5.38,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Traversa,F-3,9.5,9.53,19.03,4,Wave,3.62,No
1657_19a,19a,2,2,1,1,1657_19a,855,Traversa,F-3,9.5,9.53,19.03,4,B ,5.15,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Traversa,F-3,9.5,9.53,19.03,4,F,3.67,No
1657_19a,19a,2,2,1,1,1657_19a,855,Traversa,F-3,9.5,9.53,19.03,4,F,4.38,Yes
1657_19a,19a,2,2,1,1,1657_19a,855,Traversa,F-3,9.5,9.53,19.03,4,F,4.20,No
1657_19a,19a,2,2,1,1,1657_19a,855,Traversa,F-3,9.5,9.53,19.03,4,F,4.03,No
1657_20a,20a,2,2,1,1,1657_20a,855,Stillrich,E-95,8.76,13.13,21.89,1,Wave,2.50,No
1657_20a,20a,2,2,1,1,1657_20a,855,Stillrich,E-95,8.76,13.13,21.89,1,Wave,1.38,No
1657_20a,20a,2,2,1,1,1657_20a,855,Stillrich,E-95,8.76,13.13,21.89,1,Wave,4.38,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Stillrich,E-95,8.76,13.13,21.89,1,Wave,1.25,No
1657_20a,20a,2,2,1,1,1657_20a,855,Stillrich,E-95,8.76,13.13,21.89,1,Wave,4.38,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Stillrich,E-95,8.76,13.13,21.89,1,Wave,3.88,No
1657_20a,20a,2,2,1,1,1657_20a,855,Stillrich,E-95,8.76,13.13,21.89,1,2xF,6.95,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Stillrich,E-95,8.76,13.13,21.89,1,P,5.57,No
1657_20a,20a,2,2,1,1,1657_20a,855,Stillrich,E-95,8.76,13.13,21.89,1,P,6.18,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Van der Eyken,B-35,10.38,10.67,21.05,2,Wave,5.88,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Van der Eyken,B-35,10.38,10.67,21.05,2,Wave,4.50,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Van der Eyken,B-35,10.38,10.67,21.05,2,Wave,4.38,No
1657_20a,20a,2,2,1,1,1657_20a,855,Van der Eyken,B-35,10.38,10.67,21.05,2,Wave,3.88,No
1657_20a,20a,2,2,1,1,1657_20a,855,Van der Eyken,B-35,10.38,10.67,21.05,2,B ,4.55,No
1657_20a,20a,2,2,1,1,1657_20a,855,Van der Eyken,B-35,10.38,10.67,21.05,2,P,2.88,No
1657_20a,20a,2,2,1,1,1657_20a,855,Van der Eyken,B-35,10.38,10.67,21.05,2,F,5.12,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Van der Eyken,B-35,10.38,10.67,21.05,2,B ,5.55,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Van der Eyken,B-35,10.38,10.67,21.05,2,F,5.05,No
1657_20a,20a,2,2,1,1,1657_20a,855,Jamaer,G-208,9.62,10.05,19.67,3,Wave,1.50,No
1657_20a,20a,2,2,1,1,1657_20a,855,Jamaer,G-208,9.62,10.05,19.67,3,Wave,3.50,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Jamaer,G-208,9.62,10.05,19.67,3,Wave,6.12,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Jamaer,G-208,9.62,10.05,19.67,3,Wave,1.25,No
1657_20a,20a,2,2,1,1,1657_20a,855,Jamaer,G-208,9.62,10.05,19.67,3,B ,5.90,Yes
